Timestamp;Cam0_Temp;Cam1_Temp;Cam2_Temp;PMU_Temp1;PMU_Temp2;PMU_Voltage;PMU_Current;PMU_Power;CPU_Temp;CPU_MHz;CPU_Load;CPU_Chipset_Temp;Scanner_Top_bottom_circuit_rt1;Scanner_Top_bottom_circuit_rt2;Scanner_Top_laser_emitting_board_rt1;Scanner_Top_laser_emitting_board_rt2;Scanner_Top_receiving_board_rt1;Scanner_Top_top_circuit_rt1;Scanner_Bot_bottom_circuit_rt1;Scanner_Bot_bottom_circuit_rt2;Scanner_Bot_avg_tmp;Scanner_Bot_laser_emitting_board_rt1;Scanner_Bot_laser_emitting_board_rt2;Scanner_Bot_receiving_board_rt1;Scanner_Bot_top_circuit_rt1;Angle;Distance
2023-01-12T14:10:15.446951;50.25;52.25;51.125;43.5000;34.5000;19.6637;3.5212;63.2801;44.0;2721.577;10.4;36.85;46.0;46.3;54.2;54.4;52.9;55.5;44.2;44.2;51.6;50.8;50.8;50.9;52.9;64;24
2023-01-12T14:10:16.754051;50.25;52.125;51.25;43.5000;34.5000;19.6574;3.1141;67.1559;44.0;2721.748125;10.7;36.85;46.0;46.3;54.2;54.6;52.9;55.3;44.3;44.3;51.7;50.8;50.9;50.8;52.8;123;50
2023-01-12T14:10:18.070523;50.125;52.25;51.25;43.7500;34.5000;19.6587;3.2795;69.8568;44.0;2716.179125;11.5;36.85;46.0;46.3;54.2;54.6;52.9;55.3;44.3;44.3;51.7;50.8;50.9;50.8;52.8;358;38
2023-01-12T14:10:19.365766;50.25;52.125;51.25;43.7500;34.5000;19.6299;3.3088;63.9973;50.0;2689.343625;11.2;36.85;46.0;46.3;54.0;54.6;53.0;55.3;44.2;44.3;51.7;50.8;51.0;50.7;52.9;90;46
2023-01-12T14:10:20.674494;50.25;52.125;51.25;43.7500;34.5000;19.5937;3.5914;68.2088;44.0;2700.8185000000003;10.7;36.85;46.0;46.3;54.0;54.6;53.0;55.3;44.2;44.3;51.7;50.8;51.0;50.7;52.9;168;18
2023-01-12T14:10:21.980796;50.25;52.125;50.25;43.7500;34.5000;19.6725;3.075;60.6097;47.0;2869.968875;11.1;36.85;46.0;46.3;54.3;54.3;52.9;55.4;44.2;44.3;51.7;50.7;51.0;50.8;52.8;36;9
2023-01-12T14:10:23.290528;50.25;52.125;51.25;43.7500;34.5000;19.665;3.1946;61.571;44.0;2575.8925;11.3;36.85;46.0;46.3;54.1;54.5;53.0;55.3;44.3;44.3;51.6;50.8;50.8;50.8;52.9;199;25
2023-01-12T14:10:24.588712;50.125;52.25;51.25;43.7500;34.5000;19.6087;3.3747;67.0491;56.0;2690.40225;11.3;36.85;46.0;46.3;54.1;54.5;53.0;55.3;44.3;44.3;51.6;50.8;50.8;50.8;52.9;47;16
2023-01-12T14:10:25.889020;50.25;52.25;51.875;43.7500;34.5000;19.6275;3.4485;61.7084;55.0;2962.216375;11.8;36.85;46.0;46.2;54.2;54.4;52.9;55.3;44.3;44.3;51.7;50.7;50.8;50.8;52.9;90;46
2023-01-12T14:10:27.192935;50.25;52.125;51.25;43.7500;34.5000;19.6324;3.1177;70.4062;45.0;2655.1971249999997;10.5;36.85;46.0;46.3;54.1;54.6;52.9;55.4;44.3;44.3;51.7;50.8;51.0;50.7;53.0;108;13
2023-01-12T14:10:28.491086;50.25;52.25;51.125;43.7500;34.5000;19.6487;3.0585;59.7552;44.0;2668.198125;10.3;36.85;46.0;46.3;54.1;54.6;52.9;55.4;44.3;44.3;51.7;50.8;51.0;50.7;53.0;348;44
2023-01-12T14:10:29.786063;50.125;52.25;51.125;43.7500;34.5000;19.6625;3.1745;63.7989;45.0;2497.0645;11.0;36.85;46.0;46.3;54.0;54.7;52.9;55.4;44.3;44.3;51.6;50.9;50.9;50.8;52.8;41;20
2023-01-12T14:10:31.080705;50.25;52.25;51.25;43.7500;34.5000;19.6162;3.3808;65.157;60.0;2684.9155;11.3;36.85;46.0;46.3;54.0;54.6;52.9;55.3;44.3;44.3;51.7;50.9;51.1;50.8;52.8;143;49
2023-01-12T14:10:32.389673;50.125;52.125;51.25;43.7500;34.5000;19.6187;3.473;66.2099;47.0;2645.89;10.7;36.85;46.0;46.3;54.0;54.6;52.9;55.3;44.3;44.3;51.7;50.9;51.1;50.8;52.8;224;50
2023-01-12T14:10:33.698027;50.25;52.0;51.25;43.7500;34.5000;19.6737;3.1104;60.8081;45.0;2842.902375;11.1;36.85;46.0;46.2;54.1;54.5;52.9;55.3;44.3;44.3;51.7;50.8;51.0;50.8;52.7;28;11
2023-01-12T14:10:35.006101;50.125;52.0;51.25;43.7500;34.5000;19.6237;3.097;62.7002;44.0;2719.35275;11.1;36.85;46.0;46.2;54.1;54.5;52.9;55.3;44.3;44.3;51.7;50.8;51.0;50.8;52.7;324;39
2023-01-12T14:10:36.319493;50.125;52.125;51.25;43.7500;34.5000;19.5962;3.3716;66.6524;45.0;2929.149375;11.9;36.85;46.0;46.3;54.1;54.5;53.0;55.3;44.3;44.3;51.6;50.8;50.9;50.8;52.9;346;6
2023-01-12T14:10:37.634240;50.25;52.0;51.25;43.7500;34.5000;19.6087;3.5694;70.0094;51.0;2912.986875;11.2;36.85;46.0;46.3;54.1;54.3;52.9;55.3;44.3;44.3;51.7;50.8;50.9;50.9;52.9;212;46
2023-01-12T14:10:38.941199;50.25;52.125;51.25;43.7500;34.5000;19.6412;3.357;68.575;57.0;2763.32475;11.5;36.85;46.0;46.3;54.1;54.3;52.9;55.3;44.3;44.3;51.7;50.8;50.9;50.9;52.9;37;0
2023-01-12T14:10:40.238888;50.125;52.25;51.25;43.7500;34.5000;19.6574;3.0921;66.2099;44.0;2749.289625;10.7;36.85;46.0;46.3;54.1;54.6;53.1;55.3;44.3;44.3;51.7;50.7;50.9;50.8;52.9;288;26
2023-01-12T14:10:41.541670;50.125;52.125;51.25;44.0000;34.5000;19.6687;3.1116;63.8294;44.0;2720.7045;10.9;36.85;46.0;46.3;54.1;54.5;52.9;55.4;44.3;44.3;51.6;50.7;51.1;50.8;52.9;13;10
2023-01-12T14:10:42.854810;50.125;52.0;51.25;44.0000;34.5000;19.6237;3.3436;65.9352;50.0;2630.90975;11.5;36.85;46.0;46.3;54.1;54.5;52.9;55.4;44.3;44.3;51.6;50.7;51.1;50.8;52.9;117;9
2023-01-12T14:10:44.156515;50.25;52.25;51.125;44.0000;34.5000;19.5987;3.4125;66.6524;47.0;2738.22675;11.2;36.85;46.0;46.3;54.2;54.3;53.0;55.4;44.3;44.3;51.7;50.8;51.1;50.8;52.9;61;44
2023-01-12T14:10:45.476612;50.25;52.125;51.25;44.0000;34.5000;19.655;3.0896;66.8965;44.0;2680.007375;11.5;36.85;46.0;46.3;53.9;54.5;53.1;55.4;44.3;44.3;51.6;50.8;50.9;50.8;52.9;38;2
2023-01-12T14:10:46.775869;50.125;52.0;51.25;44.0000;34.5000;19.6687;3.2264;69.3838;45.0;2634.905625;10.9;36.85;46.0;46.3;53.9;54.5;53.1;55.3;44.3;44.3;51.6;50.8;50.9;50.8;52.9;240;1
2023-01-12T14:10:48.069390;50.125;52.125;51.125;44.0000;34.5000;19.625;3.5419;66.927;51.0;2553.5834999999997;11.4;36.85;46.0;46.3;54.1;54.6;53.0;55.4;44.3;44.4;51.7;50.8;50.8;50.9;52.9;317;40
2023-01-12T14:10:49.372931;50.25;52.25;51.25;44.0000;34.5000;19.635;3.2905;64.3024;49.0;2713.273125;11.0;36.85;46.0;46.3;54.1;54.6;53.0;55.4;44.3;44.4;51.7;50.8;50.8;50.9;52.9;308;43
2023-01-12T14:10:50.688212;50.25;52.125;51.25;44.0000;34.5000;19.655;3.3808;68.4225;44.0;2664.618375;11.0;36.85;46.0;46.3;54.1;54.6;53.0;55.3;44.3;44.3;51.6;50.8;50.9;50.8;52.9;351;6
2023-01-12T14:10:51.991282;50.25;52.25;51.875;44.0000;34.5000;19.6437;3.1269;64.5313;44.0;2526.6643750000003;10.7;36.85;46.0;46.3;54.0;54.4;53.0;55.4;44.3;44.4;51.7;50.8;50.8;50.8;52.9;157;21
2023-01-12T14:10:53.285357;50.25;52.125;51.25;44.0000;34.5000;19.625;3.4028;64.6839;50.0;2529.66875;10.8;36.85;46.0;46.3;54.0;54.4;53.0;55.4;44.3;44.4;51.7;50.8;50.8;50.8;52.9;294;17
2023-01-12T14:10:54.594339;50.25;52.125;51.25;44.0000;34.5000;19.625;3.3832;63.4785;46.0;2710.431875;11.6;36.85;46.0;46.3;54.1;54.5;52.9;55.3;44.3;44.4;51.7;50.9;50.9;50.8;52.9;92;13
2023-01-12T14:10:55.903345;50.125;52.125;51.25;44.0000;34.5000;19.645;3.0097;58.9312;45.0;2679.99175;11.4;36.85;46.0;46.3;54.1;54.5;53.0;55.4;44.4;44.4;51.6;50.7;51.0;50.8;52.9;353;21
2023-01-12T14:10:57.214335;50.25;52.125;51.125;44.0000;34.5000;19.6499;3.2514;68.453;44.0;2594.71175;11.0;36.85;46.0;46.3;54.1;54.5;53.0;55.4;44.4;44.4;51.6;50.7;51.0;50.8;52.9;234;46
2023-01-12T14:10:58.520438;50.25;52.125;51.25;44.0000;34.5000;19.6412;3.086;64.0278;45.0;2836.27775;11.0;36.85;46.0;46.2;54.1;54.6;52.9;55.5;44.3;44.4;51.7;50.7;51.1;50.8;52.9;348;34
2023-01-12T14:10:59.823295;50.125;52.25;51.25;44.0000;34.5000;19.61;3.2526;64.5771;57.0;2513.72725;11.4;36.85;46.0;46.2;54.1;54.6;52.9;55.5;44.3;44.4;51.8;50.8;51.0;50.9;52.9;71;11
2023-01-12T14:11:01.123730;50.125;52.25;51.25;44.0000;34.5000;19.5912;3.5621;67.9342;59.0;2766.3218749999996;11.3;36.85;46.0;46.3;54.0;54.5;52.9;55.4;44.3;44.4;51.8;50.8;51.0;50.9;52.9;37;23
2023-01-12T14:11:02.430010;50.125;52.125;51.125;44.0000;34.5000;19.6049;3.5016;65.157;44.0;2490.657;10.7;36.85;46.0;46.3;54.1;54.5;52.9;55.4;44.4;44.4;51.7;50.7;51.1;50.9;52.9;332;6
2023-01-12T14:11:03.740031;50.25;52.125;51.375;44.0000;34.5000;19.6424;3.3631;64.6076;44.0;2554.686375;10.5;36.85;46.0;46.3;54.1;54.5;52.9;55.4;44.4;44.4;51.7;50.7;51.1;50.9;52.9;112;15
2023-01-12T14:11:05.041970;50.25;52.125;51.25;44.0000;34.5000;19.6275;3.2868;58.8702;45.0;2527.3801249999997;10.6;36.85;46.0;46.3;54.1;54.6;52.9;55.4;44.4;44.4;51.7;50.7;51.1;50.8;52.9;357;18
2023-01-12T14:11:06.335606;50.25;52.25;51.125;44.0000;35.0000;19.6337;3.5065;59.6026;50.0;2394.3561250000002;10.7;36.85;46.0;46.3;54.2;54.6;53.0;55.4;44.4;44.4;51.8;50.9;50.9;50.8;52.9;331;5
2023-01-12T14:11:07.632939;50.25;52.125;51.25;44.0000;34.5000;19.5987;3.3448;65.6605;56.0;2727.391375;10.8;36.85;46.0;46.3;54.2;54.6;53.0;55.4;44.4;44.4;51.8;50.9;50.9;50.8;52.9;162;29
2023-01-12T14:11:08.941861;50.25;52.125;51.25;44.0000;35.0000;19.5874;3.3869;70.9097;54.0;2739.779375;10.8;36.85;46.0;46.3;54.0;54.7;53.0;55.4;44.4;44.4;51.7;50.8;50.9;50.8;52.9;265;12
2023-01-12T14:11:10.237934;50.25;52.25;51.375;44.0000;35.0000;19.6275;3.4376;61.8305;43.0;2776.84125;10.9;36.85;46.0;46.3;54.1;54.5;52.9;55.4;44.4;44.4;51.6;50.7;51.0;50.9;52.9;72;1
2023-01-12T14:11:11.555328;50.25;52.0;51.125;44.0000;35.0000;19.68;3.1128;60.8539;45.0;2785.278375;11.0;36.85;46.0;46.3;54.1;54.5;52.9;55.4;44.4;44.4;51.6;50.7;51.0;50.9;52.9;180;30
2023-01-12T14:11:12.853807;50.25;52.25;51.25;44.0000;35.0000;19.6087;3.3387;63.982;48.0;2831.4674999999997;11.1;36.85;46.0;46.3;54.1;54.6;53.0;55.5;44.4;44.4;51.7;50.7;51.0;50.8;52.9;207;2
2023-01-12T14:11:14.163681;50.125;52.125;51.0;44.0000;35.0000;19.6025;3.4351;65.4774;57.0;3072.003375;11.1;36.85;46.0;46.3;54.1;54.6;53.0;55.5;44.4;44.4;51.7;50.7;51.0;50.8;52.9;170;21
2023-01-12T14:11:15.471240;50.25;52.25;51.25;44.2500;35.0000;19.6087;3.4125;68.1478;44.0;2699.624375;10.8;36.85;46.0;46.3;54.1;54.6;52.9;55.4;44.4;44.4;51.7;50.7;50.9;50.8;52.9;303;0
2023-01-12T14:11:16.785567;50.25;52.25;51.25;44.0000;35.0000;19.6674;3.2746;65.9047;43.0;2673.632625;10.7;36.85;46.0;46.3;54.0;54.4;52.9;55.3;44.4;44.4;51.7;50.8;51.0;50.8;52.9;159;25
2023-01-12T14:11:18.074639;50.125;52.125;51.25;44.2500;35.0000;19.5962;3.6371;69.1854;51.0;3020.536125;11.1;36.85;46.0;46.3;54.0;54.4;52.9;55.3;44.4;44.4;51.7;50.8;51.0;50.8;52.9;300;33
2023-01-12T14:11:19.375220;50.25;52.25;51.25;44.2500;35.0000;19.5912;3.5493;68.6056;50.0;2798.0126250000003;10.7;36.85;46.0;46.3;54.2;54.6;53.0;55.4;44.4;44.4;51.7;50.8;50.8;50.8;52.9;214;5
2023-01-12T14:11:20.683685;50.25;52.25;51.25;44.2500;35.0000;19.5825;3.6024;60.9454;44.0;2811.46;10.9;37.85;46.0;46.3;54.1;54.5;53.0;55.4;44.4;44.4;51.8;50.7;51.0;50.8;52.9;242;14
2023-01-12T14:11:21.973101;50.25;52.125;51.25;44.2500;35.0000;19.5625;3.6237;69.1091;51.0;2572.0907500000003;11.1;37.85;46.0;46.3;54.1;54.5;53.0;55.4;44.4;44.4;51.8;50.7;51.0;50.8;52.9;201;38
2023-01-12T14:11:23.286561;50.25;52.25;51.25;44.2500;35.0000;19.6187;3.3027;65.5232;56.0;2692.2850000000003;11.2;37.85;46.0;46.3;54.1;54.5;53.1;55.3;44.4;44.4;51.7;50.8;51.0;50.9;52.8;28;48
2023-01-12T14:11:24.595398;50.25;52.25;51.875;44.2500;35.0000;19.5762;3.6915;66.3472;44.0;2676.99575;10.8;37.85;46.0;46.3;54.2;54.5;53.0;55.4;44.5;44.5;51.6;50.7;51.1;50.8;53.0;82;1
2023-01-12T14:11:25.893727;50.25;52.25;51.25;44.2500;35.0000;19.645;3.125;67.3543;45.0;2366.7221250000002;10.7;37.85;46.0;46.3;54.2;54.5;53.0;55.4;44.5;44.5;51.6;50.7;51.1;50.8;53.0;172;17
2023-01-12T14:11:27.187301;50.25;52.0;51.25;44.2500;35.0000;19.6412;3.2142;62.685;55.0;2722.644625;11.1;37.85;46.0;46.3;54.1;54.5;52.9;55.3;44.4;44.5;51.7;50.9;50.9;50.8;52.9;283;30
2023-01-12T14:11:28.490305;50.25;52.25;51.25;44.2500;35.0000;19.6012;3.4363;70.5587;49.0;2685.2533750000002;11.6;37.85;46.0;46.3;54.1;54.5;52.9;55.3;44.4;44.5;51.7;50.9;50.9;50.8;52.9;168;1
2023-01-12T14:11:29.810880;50.25;52.25;51.375;44.2500;35.0000;19.6075;3.5657;64.7602;44.0;2845.8345;11.4;37.85;46.0;46.3;54.3;54.5;53.0;55.4;44.5;44.5;51.7;50.8;51.0;50.8;52.9;97;15
2023-01-12T14:11:31.112451;50.375;52.125;51.125;44.2500;35.0000;19.6462;3.5212;58.5039;44.0;2640.1772499999997;10.8;37.85;46.0;46.3;54.1;54.6;52.9;55.4;44.5;44.5;51.7;50.9;51.0;50.8;52.9;110;11
2023-01-12T14:11:32.403332;50.25;52.25;51.125;44.2500;35.0000;19.5787;3.5596;66.2556;50.0;2545.25975;10.6;37.85;46.0;46.3;54.1;54.6;52.9;55.4;44.5;44.5;51.7;50.9;51.0;50.8;52.9;101;38
2023-01-12T14:11:33.711307;50.25;52.25;51.25;44.2500;35.0000;19.6512;3.2807;62.746;48.0;2664.13225;11.6;37.85;46.0;46.3;54.1;54.6;53.0;55.4;44.4;44.5;51.6;50.8;51.1;50.8;52.9;233;23
2023-01-12T14:11:35.028827;50.25;52.25;51.125;44.2500;35.0000;19.5974;3.3857;66.927;48.0;2704.8248750000002;11.4;37.85;46.0;46.2;54.0;54.7;53.0;55.5;44.5;44.5;51.7;50.9;50.8;50.7;52.9;216;8
2023-01-12T14:11:36.340995;50.125;52.125;51.25;44.2500;35.0000;19.6625;3.3704;59.7552;44.0;2629.4293749999997;11.2;37.85;46.0;46.2;54.0;54.7;53.0;55.5;44.5;44.5;51.7;50.9;50.8;50.7;52.9;122;49
2023-01-12T14:11:37.649795;50.125;52.125;51.25;44.2500;35.0000;19.6474;3.183;66.3777;45.0;2627.88825;10.4;37.85;46.0;46.3;54.0;54.7;52.9;55.4;44.5;44.5;51.7;50.9;51.0;50.8;52.9;264;2
2023-01-12T14:11:38.942357;50.25;52.25;51.25;44.2500;35.0000;19.6162;3.0933;61.9525;57.0;2432.724625;10.9;37.85;46.0;46.3;54.1;54.5;53.1;55.4;44.5;44.5;51.8;50.8;50.9;50.9;52.9;349;29
2023-01-12T14:11:40.252558;50.125;52.0;51.25;44.2500;35.0000;19.6687;3.0787;61.4032;55.0;2705.628;10.8;37.85;46.0;46.3;54.1;54.5;53.1;55.4;44.5;44.5;51.8;50.8;50.9;50.9;52.9;24;0
2023-01-12T14:11:41.552509;50.25;52.125;50.25;44.2500;35.0000;19.6949;2.8638;58.8244;45.0;2771.157125;11.5;37.85;46.0;46.3;54.1;54.6;52.9;55.4;44.5;44.5;51.7;50.9;51.0;50.9;52.9;255;21
2023-01-12T14:11:42.849637;50.25;52.125;51.25;44.2500;35.0000;19.59;3.2624;64.1804;45.0;2623.867375;11.1;37.85;46.0;46.3;54.1;54.6;52.9;55.4;44.5;44.5;51.7;50.9;51.0;50.9;52.9;335;10
2023-01-12T14:11:44.159227;50.25;52.0;51.0;44.2500;35.0000;19.5825;3.3063;69.8721;45.0;2691.8627500000002;11.1;37.85;46.0;46.3;54.2;54.4;53.0;55.4;44.5;44.5;51.7;50.7;51.1;50.9;53.0;48;29
2023-01-12T14:11:45.461383;50.125;52.25;51.25;44.5000;35.0000;19.6324;3.2471;63.4479;55.0;2805.42275;11.6;37.85;46.0;46.3;54.1;54.5;53.1;55.4;44.5;44.5;51.7;50.9;51.1;50.9;53.0;166;8
2023-01-12T14:11:46.769022;50.125;52.125;51.375;44.5000;35.0000;19.665;3.4199;66.454;52.0;2760.0141249999997;11.4;37.85;46.0;46.3;54.1;54.5;53.1;55.4;44.5;44.5;51.7;50.9;51.1;50.9;53.0;300;27
2023-01-12T14:11:48.079202;50.25;52.125;51.25;44.2500;35.0000;19.6462;3.2459;68.3767;44.0;2735.1665;10.8;37.85;46.0;46.3;54.1;54.5;53.0;55.3;44.5;44.5;51.7;50.9;51.1;50.8;53.0;27;41
2023-01-12T14:11:49.382283;50.25;52.25;51.375;44.5000;35.0000;19.6387;3.4473;60.1062;46.0;2599.46525;10.3;37.85;46.0;46.3;54.2;54.4;53.0;55.4;44.5;44.5;51.7;51.0;50.9;50.9;52.9;197;25
2023-01-12T14:11:50.672506;50.25;52.25;51.125;44.5000;35.0000;19.6124;3.2648;65.6605;59.0;2712.2553749999997;11.0;37.85;46.0;46.3;54.2;54.4;53.0;55.4;44.5;44.5;51.7;51.0;50.9;50.9;52.9;162;10
2023-01-12T14:11:51.968900;50.125;52.25;51.375;44.5000;35.0000;19.6337;3.4138;69.2007;51.0;2664.00825;11.0;37.85;46.0;46.3;54.1;54.7;53.1;55.3;44.5;44.5;51.7;50.8;50.9;50.9;52.9;113;41
2023-01-12T14:11:53.282854;50.25;52.25;51.125;44.5000;35.0000;19.6525;3.0799;63.3259;45.0;2708.341375;10.9;37.85;46.0;46.3;54.1;54.7;53.1;55.3;44.5;44.5;51.7;50.7;51.0;50.8;52.9;228;25
2023-01-12T14:11:54.584570;50.125;52.25;51.25;44.5000;35.0000;19.6625;3.2526;65.4469;47.0;2632.328;11.0;37.85;46.0;46.3;54.1;54.6;52.9;55.4;44.5;44.5;51.7;50.7;51.0;50.8;52.9;196;32
2023-01-12T14:11:55.875872;50.25;52.25;51.25;44.5000;35.0000;19.5925;3.4351;68.8039;45.0;2820.462;11.3;37.85;46.0;46.3;54.1;54.5;53.1;55.3;44.5;44.5;51.7;50.9;50.8;50.9;52.9;140;20
2023-01-12T14:11:57.193493;50.25;52.125;51.125;44.5000;35.0000;19.5825;3.357;65.2333;61.0;2842.291;10.7;37.85;46.0;46.3;54.1;54.5;53.1;55.3;44.5;44.5;51.7;50.9;50.8;50.9;52.9;167;11
2023-01-12T14:11:58.495781;50.125;52.25;51.125;44.5000;35.0000;19.5812;3.4852;65.0959;58.0;2803.51775;10.1;37.85;46.0;46.3;54.3;54.5;53.0;55.3;44.5;44.6;51.7;50.7;51.1;50.8;53.0;246;20
2023-01-12T14:11:59.784571;50.25;52.25;51.25;44.5000;35.0000;19.6049;3.299;70.574;45.0;2748.0658750000002;10.3;37.85;46.0;46.3;54.0;54.7;52.9;55.4;44.5;44.6;51.7;50.9;51.0;50.8;52.9;28;20
2023-01-12T14:12:01.078214;50.25;52.25;51.25;44.5000;35.0000;19.6312;3.3063;59.9993;44.0;2784.913;10.4;37.85;46.0;46.3;54.0;54.7;52.9;55.4;44.5;44.6;51.7;50.9;51.0;50.8;52.9;227;0
2023-01-12T14:12:02.378905;50.125;52.125;51.25;44.5000;35.0000;19.6037;3.415;67.629;52.0;2645.100375;10.9;37.85;46.0;46.3;54.0;54.6;53.0;55.4;44.5;44.6;51.8;50.9;50.8;50.9;53.1;182;28
2023-01-12T14:12:03.679719;50.25;52.25;51.25;44.5000;35.0000;19.6312;3.2587;67.2017;58.0;2829.0135;11.1;37.85;46.0;46.3;54.2;54.6;52.9;55.4;44.6;44.6;51.8;50.8;51.2;51.0;53.1;29;17
2023-01-12T14:12:04.981638;50.125;52.25;51.25;44.5000;35.0000;19.5837;3.335;70.5282;55.0;2701.2463749999997;10.5;37.85;46.0;46.3;54.2;54.6;52.9;55.4;44.6;44.6;51.8;50.8;51.2;51.0;53.1;154;32
2023-01-12T14:12:06.287409;50.25;52.25;51.25;44.5000;35.0000;19.635;3.0085;66.927;43.0;2738.0801250000004;10.5;37.85;46.0;46.2;54.3;54.4;52.9;55.3;44.6;44.6;51.7;50.9;50.9;50.8;53.0;186;41
2023-01-12T14:12:07.591108;50.25;52.25;51.25;44.5000;35.0000;19.5987;3.2459;70.2993;50.0;2784.4235;10.9;37.85;46.0;46.2;54.3;54.4;52.9;55.3;44.6;44.6;51.7;50.9;50.9;50.8;53.0;99;15
2023-01-12T14:12:08.895215;50.25;52.25;51.25;44.5000;35.0000;19.6075;3.1922;66.4235;50.0;2914.216375;10.8;37.85;46.0;46.3;54.2;54.4;52.9;55.4;44.6;44.6;51.7;50.9;50.9;50.8;52.9;185;8
2023-01-12T14:12:10.199080;50.25;52.125;51.375;44.5000;35.0000;19.68;3.006;66.4998;45.0;2822.923875;10.9;37.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.9;51.0;50.9;53.0;126;19
2023-01-12T14:12:11.497120;50.125;52.125;51.25;44.5000;35.0000;19.6462;3.1818;59.9078;45.0;2980.1533750000003;11.0;37.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.9;51.0;50.9;53.0;243;42
2023-01-12T14:12:12.790605;50.25;52.125;51.25;44.5000;35.0000;19.6299;3.5493;63.2496;47.0;2654.0188749999998;10.8;37.85;46.0;46.2;54.1;54.4;52.9;55.4;44.6;44.6;51.7;50.8;51.2;51.0;52.9;230;8
2023-01-12T14:12:14.087067;50.125;52.25;50.25;44.5000;35.0000;19.61;3.5212;66.6982;58.0;2598.5546249999998;11.5;37.85;46.0;46.3;54.0;54.5;53.0;55.4;44.6;44.6;51.7;50.8;51.0;50.9;52.9;130;7
2023-01-12T14:12:15.402302;50.125;52.25;51.125;44.5000;35.0000;19.6037;3.4925;66.8507;53.0;2689.129;10.8;37.85;46.0;46.3;54.0;54.5;53.0;55.4;44.6;44.6;51.7;50.8;51.0;50.9;52.9;136;0
2023-01-12T14:12:16.705173;50.125;52.125;51.375;44.5000;35.0000;19.6587;3.0945;73.931;46.0;2851.29175;11.1;37.85;46.0;46.3;54.1;54.4;53.0;55.3;44.6;44.6;51.8;50.9;50.9;51.0;53.0;252;2
2023-01-12T14:12:18.007312;50.25;52.125;51.25;44.5000;35.0000;19.6424;3.1983;63.7531;47.0;2581.3968750000004;11.1;37.85;46.0;46.3;54.2;54.5;52.9;55.3;44.6;44.6;51.7;50.8;50.9;50.9;53.1;353;5
2023-01-12T14:12:19.301730;50.125;52.125;51.25;44.5000;35.0000;19.6224;3.3747;61.0827;54.0;2535.6526249999997;10.9;37.85;46.0;46.2;54.2;54.5;52.9;55.4;44.6;44.6;51.7;50.8;50.9;50.9;53.1;142;49
2023-01-12T14:12:20.603086;50.25;52.125;51.125;44.5000;35.0000;19.6075;3.3558;63.3259;56.0;2693.881375;10.8;37.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.8;50.7;51.0;50.9;52.9;213;16
2023-01-12T14:12:21.915116;50.125;52.25;51.25;44.5000;35.0000;19.5987;3.5645;65.2485;57.0;2706.5295;10.4;37.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.8;50.7;51.0;50.9;52.9;99;15
2023-01-12T14:12:23.235156;50.125;52.25;51.25;44.5000;35.0000;19.6399;3.1525;60.3045;46.0;2537.080875;10.4;37.85;46.0;46.3;54.2;54.4;52.9;55.4;44.6;44.6;51.8;50.8;51.1;50.9;53.1;326;26
2023-01-12T14:12:24.543344;50.25;52.25;51.25;44.5000;35.0000;19.645;3.3655;65.3096;44.0;2805.1762499999995;11.3;37.85;46.0;46.3;54.1;54.6;53.0;55.4;44.6;44.6;51.7;50.7;51.2;51.0;53.1;157;0
2023-01-12T14:12:25.839545;50.125;52.25;51.25;44.7500;35.0000;19.6412;3.2166;65.2333;49.0;2711.529875;11.1;38.85;46.0;46.3;54.1;54.6;53.0;55.4;44.6;44.6;51.7;50.7;51.2;51.0;53.1;247;1
2023-01-12T14:12:27.157278;50.125;52.25;51.125;44.7500;35.0000;19.6012;3.3942;63.982;58.0;2693.23275;10.9;38.85;46.0;46.2;54.1;54.6;53.0;55.2;44.6;44.6;51.7;50.8;51.0;50.9;53.0;138;34
2023-01-12T14:12:28.476835;50.125;52.25;51.25;44.7500;35.0000;19.665;3.017;67.9036;45.0;2660.43875;10.8;38.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.7;50.8;51.0;50.9;53.0;244;7
2023-01-12T14:12:29.772151;50.125;52.125;51.125;44.7500;35.0000;19.6375;3.3216;68.3004;44.0;2526.033625;11.9;38.85;46.0;46.3;54.1;54.5;53.0;55.3;44.6;44.6;51.7;50.8;51.0;50.9;53.0;310;22
2023-01-12T14:12:31.066998;50.25;52.25;51.0;44.7500;35.0000;19.6137;3.3979;65.0959;50.0;2720.5162499999997;11.1;38.85;46.0;46.3;54.2;54.6;53.0;55.4;44.6;44.6;51.7;50.8;50.9;50.9;52.9;98;38
2023-01-12T14:12:32.378468;50.25;52.0;51.25;44.7500;35.0000;19.6187;3.31;65.7521;45.0;2660.6203750000004;11.2;38.85;46.0;46.3;54.2;54.4;53.0;55.4;44.6;44.6;51.7;50.9;50.9;50.9;52.9;87;27
2023-01-12T14:12:33.682680;50.25;52.0;51.25;44.7500;35.0000;19.6424;3.0762;65.6758;47.0;2632.924;11.2;38.85;46.0;46.3;54.2;54.4;53.0;55.3;44.6;44.6;51.7;50.9;50.9;50.9;52.9;42;9
